abundance_controls,secondary_structure_fraction_sheet,zeta_potential,nsp_secondary_structure_coil,fraction_exposed_exposed_k,frac_aa_a
-11.473305514975355,0.2038834951456311,39.0,0.427,0.1466666666666667,0.06796116504854369
-11.473305514975355,0.2489626556016597,12.0,0.456,0.09523809523809523,0.08713692946058091
-5.943399159397015,0.2392156862745098,-3.0,0.557,0.07662835249042145,0.06666666666666667
-11.473305514975355,0.304029304029304,-7.0,0.462,0.03680981595092025,0.1208791208791209
-11.473305514975355,0.2329615861214374,-42.0,0.69,0.08211678832116788,0.05204460966542751
-11.473305514975355,0.2955665024630542,-63.0,0.49,0.0483271375464684,0.08866995073891626
-11.473305514975355,0.2955801104972375,-63.0,0.456,0.1655011655011655,0.05110497237569061
-11.473305514975355,0.3241252302025783,-3.0,0.252,0.1636904761904762,0.09760589318600368
-11.473305514975355,0.1917098445595855,29.0,0.679,0.1746031746031746,0.07253886010362694
-11.473305514975355,0.2782764811490125,-49.0,0.494,0.1022727272727273,0.1418312387791741
-5.943399159397015,0.2392156862745098,29.0,0.557,0.07662835249042145,0.06666666666666667
-11.473305514975355,0.3319838056680162,-12.0,0.198,0.0945945945945946,0.0931174089068826
-11.473305514975355,0.2489626556016597,29.0,0.456,0.09523809523809523,0.08713692946058091
-11.473305514975355,0.2329615861214374,12.0,0.69,0.08211678832116788,0.05204460966542751
-11.473305514975355,0.3333333333333334,12.0,0.228,0.1172413793103448,0.08536585365853659
-11.473305514975355,0.2841328413284133,-42.0,0.793,0.09954751131221719,0.07380073800738007
-11.473305514975355,0.1974405850091407,-3.0,0.616,0.04657534246575343,0.03107861060329068
-5.1029238984213485,0.183739837398374,-11.0,0.761,0.07167832167832168,0.04065040650406504
-11.473305514975355,0.2538071065989848,-11.0,0.589,0.1347517730496454,0.08121827411167512
-11.473305514975355,0.2509931383170819,-63.0,0.61,0.03944315545243619,0.08739617190321415
-11.473305514975355,0.2329615861214374,39.0,0.69,0.08211678832116788,0.05204460966542751
-11.473305514975355,0.3193717277486911,12.0,0.479,0.03928571428571428,0.09162303664921466
-11.473305514975355,0.2261306532663316,-11.0,0.477,0.1382978723404255,0.07537688442211055
-11.473305514975355,0.25,-12.0,0.806,0.1374407582938389,0.05277777777777778
-7.646410577324568,0.1885245901639344,-63.0,0.611,0.08333333333333333,0.02950819672131148
-11.473305514975355,0.3273703041144901,-63.0,0.472,0.04986876640419947,0.1162790697674419
-11.473305514975355,0.2544570502431118,-42.0,0.571,0.1221198156682028,0.07293354943273905
-2.100113510300908,0.2645161290322581,-49.0,0.492,0.1102941176470588,0.06451612903225806
-11.473305514975355,0.259009009009009,-12.0,0.401,0.06382978723404255,0.06756756756756757
-11.473305514975355,0.2572087658592849,29.0,0.63,0.0562390158172232,0.0784313725490196
-11.473305514975355,0.2644927536231884,-49.0,0.482,0.06081081081081081,0.07608695652173914
-8.273584757527972,0.1927546138072454,-42.0,0.916,0.04605263157894737,0.09774436090225563
-11.473305514975355,0.3422818791946309,-11.0,0.383,0.07777777777777778,0.0738255033557047
-11.473305514975355,0.2186147186147186,-49.0,0.634,0.1027397260273973,0.05194805194805195
-11.473305514975355,0.2708333333333334,-63.0,0.639,0.05309734513274336,0.05555555555555555
-11.473305514975355,0.257085020242915,-12.0,0.409,0.101010101010101,0.08299595141700405
-4.2437420321204575,0.2670940170940171,-12.0,0.513,0.08098591549295775,0.06623931623931624
-11.473305514975355,0.1952,-63.0,0.589,0.08285714285714285,0.0496
-11.473305514975355,0.3095684803001876,-3.0,0.525,0.07197943444730077,0.07317073170731707
-11.473305514975355,0.2674961119751166,39.0,0.505,0.1644204851752022,0.08864696734059098
-11.473305514975355,0.3319838056680162,-42.0,0.198,0.0945945945945946,0.0931174089068826
-11.473305514975355,0.2821969696969697,-63.0,0.419,0.1979166666666667,0.06060606060606061
-11.473305514975355,0.3058161350844278,-49.0,0.441,0.08856088560885608,0.1088180112570356
